Season,Week,Match Date,Home Team,Away Team,Home Goals,Away Goals,Home Performance,Away Performance,Home Formation,Away Formation,Home Player 1,Home Player 2,Home Player 3,Home Player 4,Home Player 5,Home Player 6,Home Player 7,Home Player 8,Home Player 9,Home Player 10,Home Player 11,Away Player 1,Away Player 2,Away Player 3,Away Player 4,Away Player 5,Away Player 6,Away Player 7,Away Player 8,Away Player 9,Away Player 10,Away Player 11,Home Player 1 Rating,Home Player 2 Rating,Home Player 3 Rating,Home Player 4 Rating,Home Player 5 Rating,Home Player 6 Rating,Home Player 7 Rating,Home Player 8 Rating,Home Player 9 Rating,Home Player 10 Rating,Home Player 11 Rating,Away Player 1 Rating,Away Player 2 Rating,Away Player 3 Rating,Away Player 4 Rating,Away Player 5 Rating,Away Player 6 Rating,Away Player 7 Rating,Away Player 8 Rating,Away Player 9 Rating,Away Player 10 Rating,Away Player 11 Rating,Home Player 1 Age,Home Player 1 Market Value (M€),Home Player 2 Age,Home Player 2 Market Value (M€),Home Player 3 Age,Home Player 3 Market Value (M€),Home Player 4 Age,Home Player 4 Market Value (M€),Home Player 5 Age,Home Player 5 Market Value (M€),Home Player 6 Age,Home Player 6 Market Value (M€),Home Player 7 Age,Home Player 7 Market Value (M€),Home Player 8 Age,Home Player 8 Market Value (M€),Home Player 9 Age,Home Player 9 Market Value (M€),Home Player 10 Age,Home Player 10 Market Value (M€),Home Player 11 Age,Home Player 11 Market Value (M€),Away Player 1 Age,Away Player 1 Market Value (M€),Away Player 2 Age,Away Player 2 Market Value (M€),Away Player 3 Age,Away Player 3 Market Value (M€),Away Player 4 Age,Away Player 4 Market Value (M€),Away Player 5 Age,Away Player 5 Market Value (M€),Away Player 6 Age,Away Player 6 Market Value (M€),Away Player 7 Age,Away Player 7 Market Value (M€),Away Player 8 Age,Away Player 8 Market Value (M€),Away Player 9 Age,Away Player 9 Market Value (M€),Away Player 10 Age,Away Player 10 Market Value (M€),Away Player 11 Age,Away Player 11 Market Value (M€)
23/24,Round 34,2024-04-27,kası,sams,1,0,7.16,6.84,4-1-4-1,4-2-3-1,Gianniotis,Winck,Porozo,Özcan,Ouanes,Gül,Fall,Hajradinović,Kara,Ngoy,Costa,Kocuk,Yavru,Öztürk,Drongelen,Bola,Bennasser,Tait,Holse,Antalyalı,Kılınç,Mouandilmadji,6.95,6.82,7.03,6.78,7.01,6.97,6.94,7.39,6.75,6.66,7.28,6.8,7.02,0.0,6.89,6.75,6.8,6.86,6.9,6.77,7.12,6.88,31.0,0.5,30.0,0.7,26.428571428571427,205.42671232876714,22.0,425.0,30.0,160.0,26.0,200.0,32.0,100.0,26.428571428571427,205.42671232876714,28.0,150.0,26.428571428571427,205.42671232876714,33.0,0.75,29.0,150.0,33.0,0.35,24.0,0.25,25.0,170.0,27.0,120.0,28.0,0.7,31.0,100.0,25.0,320.0,29.0,160.0,30.0,170.0,26.0,200.0
23/24,Round 34,2024-04-28,rize,anka,2,2,6.8,7.08,4-2-3-1,4-1-4-1,Akkan,Şahin,Alikulov,Topçu,Højer,Shelvey,Olawoyin,Babajide,Varešanović,Zeqiri,Gaich,Güngördü,Çankaya,Radaković,Çetin,Kitsiou,Ciğerci,Bassogog,Flips,Bekiroğlu,Cephas,Sowe,7.17,6.87,6.75,7.26,6.79,7.15,7.12,,6.76,6.88,6.86,7.04,6.72,6.89,6.7,6.84,7.15,6.92,7.04,7.04,6.83,6.84,29.0,120.0,24.0,120.0,25.0,150.0,24.0,500.0,30.0,150.0,32.0,200.0,27.0,170.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,24.0,160.0,25.0,160.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,19.5,0.3,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,30.0,170.0
23/24,Round 34,2024-04-28,pend,kays,1,2,7.03,6.73,4-2-3-1,4-2-3-1,Öğür,Özgenç,Öztürk,Akça,Sequeira,Ndiaye,Lusamba,Akbunar,Kaya,Thiam,Nayir,Bayazit,Sazdağı,Kolovetsios,Kocaman,Kaldırım,Shukurov,Bourabia,Morte,Cardoso,Civelek,Nazon,6.03,6.9,0.0,6.76,6.89,7.05,6.93,6.98,6.5,7.26,6.77,7.22,6.79,6.58,6.7,6.67,6.67,6.94,6.8,7.08,6.71,6.44,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,24.0,0.25,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,34.0,0.5,26.428571428571427,205.42671232876714,31.0,120.0,26.428571428571427,205.42671232876714,32.0,270.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,30.0,0.9,33.0,0.35,21.0,180.0,35.0,0.1,26.428571428571427,205.42671232876714,33.0,0.85,31.0,160.0,30.0,210.0,28.0,0.75,30.0,150.0
23/24,Round 34,2024-04-28,alan,i̇st,6,0,7.57,6.17,4-2-3-1,5-4-1,Taşkıran,Hadergjonaj,Bayır,Aliti,Balkovec,Cândido,Janvier,Aydın,Karaca,Özdemir,Hassan,Arda,Sambissa,Duhaney,Yeşil,Deli,Yaşar,Mamadou,Erdoğan,Jackson,Temel,Gültekin,7.01,6.93,6.79,6.87,6.94,7.16,7.04,6.56,7.02,6.78,6.93,6.92,6.72,6.54,6.8,6.87,6.68,6.69,6.63,6.77,6.63,6.73,35.0,0.075,30.0,170.0,24.0,210.0,31.0,100.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.0,0.55,22.0,330.0,35.0,0.35,24.5,405.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,20.666666666666668,0.27499999999999997,26.428571428571427,205.42671232876714,27.666666666666668,0.35000000000000003,26.428571428571427,205.42671232876714,24.0,0.05,26.428571428571427,205.42671232876714
23/24,Round 34,2024-04-28,trab,gazi,4,2,7.13,6.66,4-3-3,4-3-3,Çakır,Meunier,Mendy,Denswil,Boşluk,Bardhi,Özdemir,Pépé,Višća,Onuachu,Fountas,Niță,Ersoy,Kızıldağ,Djilobodji,M'Bakata,Monteiro,N'Koulou,Maxim,Sorescu,Drăguş,Eskihellaç,7.04,7.24,6.85,7.02,6.9,7.06,6.78,6.99,7.28,7.52,6.8,7.07,0.0,6.9,6.94,6.71,6.88,6.82,7.16,6.93,7.22,6.93,28.0,850.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,31.0,260.0,26.428571428571427,205.42671232876714,29.0,600.0,24.5,405.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,24.0,0.325,26.0,0.75,26.428571428571427,205.42671232876714,26.0,0.55,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,34.0,0.75,27.0,170.0,26.428571428571427,205.42671232876714,27.0,140.0
23/24,Round 34,2024-04-29,fati,anta,4,1,7.02,6.42,4-2-3-1,4-2-3-1,Sirigu,Veseli,Biraschi,Ceccherini,Mercan,Rohdén,Feghouli,Keleş,Eysseric,Yalçın,Marcão,Leite,Gerxhaliu,Öztürk,Toprak,Vural,Kałuziński,Rakip,Uzun,Safuri,Larsson,Streek,6.98,6.63,6.8,6.68,6.9,6.91,6.82,6.82,7.46,6.91,7.14,7.2,7.03,0.0,6.92,6.9,6.88,6.78,6.58,7.04,6.97,6.68,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,24.0,260.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,23.0,220.0,26.428571428571427,205.42671232876714,30.0,0.5,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,22.0,0.3,24.0,0.25,19.0,0.05,36.0,0.15,26.428571428571427,205.42671232876714,28.0,0.85,19.0,0.9,29.0,150.0,31.0,150.0,31.0,110.0
23/24,Round 35,2024-05-03,beşi,rize,3,2,7.03,6.92,4-1-4-1,4-2-3-1,Günok,Svensson,Uysal,Colley,Terzi,Uçan,Rashica,Ghezzal,Muçi,Kilicsoy,Muleka,Çetin,Şahin,Alikulov,Topçu,Pehlivan,Olawoyin,Shelvey,Sauer,Varešanović,Babajide,Gaich,6.89,7.1,6.96,7.14,6.78,7.11,7.03,6.92,7.13,,6.9,6.7,6.87,6.75,7.26,6.65,7.12,7.15,6.89,6.76,,6.86,26.428571428571427,205.42671232876714,31.0,180.0,33.0,0.65,26.428571428571427,205.42671232876714,20.0,0.3,30.0,360.0,28.0,800.0,32.0,150.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,19.5,0.3,24.0,120.0,25.0,150.0,24.0,500.0,26.428571428571427,205.42671232876714,27.0,170.0,32.0,200.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,25.0,160.0
23/24,Round 35,2024-05-03,anka,alan,1,1,6.82,6.96,4-1-4-1,4-2-3-1,Güngördü,Çankaya,Radaković,Mujakić,Kitsiou,Pedrinho,Bassogog,Flips,Bekiroğlu,Chatzigiovanis,Sowe,Taşkıran,Hadergjonaj,Bayır,Aliti,Balkovec,Cândido,Fer,Aydın,Karaca,Özdemir,Hassan,7.04,6.72,6.89,6.77,6.84,7.01,6.92,7.04,7.04,6.87,6.84,7.01,6.93,6.79,6.87,6.94,7.16,6.77,6.56,7.02,6.78,6.93,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,27.0,120.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,27.0,180.0,30.0,170.0,35.0,0.075,30.0,170.0,24.0,210.0,31.0,100.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,22.0,330.0,35.0,0.35,24.5,405.0,26.428571428571427,205.42671232876714
23/24,Round 35,2024-05-04,i̇st,adan,0,1,6.99,7.17,5-4-1,4-2-3-1,Serbest,Duhaney,Yeşil,Deli,Coly,Yaşar,Sambissa,Vorobjovas,Loshaj,Mamadou,Gültekin,Mahammadaliev,Çokçalış,Manev,Burak,Mohammadi,Maestro,Michut,Mendoza,Barası,Erdoğan,Balotelli,6.96,6.54,6.8,6.87,6.59,6.68,6.72,6.68,6.98,6.69,6.73,7.0,6.65,6.4,6.59,6.65,7.03,6.9,6.69,6.72,6.63,7.09,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,20.666666666666668,0.27499999999999997,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,23.0,0.6,28.0,0.1,26.428571428571427,205.42671232876714,21.0,200.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,21.0,100.0,27.666666666666668,0.35000000000000003,26.428571428571427,205.42671232876714
23/24,Round 35,2024-05-04,kays,fati,2,2,6.82,6.81,4-2-3-1,4-2-3-1,Bayazit,Sazdağı,Kolovetsios,Kocaman,Civelek,Yılmaz,Cardoso,Morte,Shukurov,Mané,Nazon,Sirigu,Veseli,Günter,Ceccherini,Mercan,Rohdén,Kourbelis,Keleş,Eysseric,Mendes,Marcão,7.22,6.79,6.58,6.7,6.71,6.85,7.08,6.8,6.67,6.8,6.44,6.98,6.63,6.81,6.68,6.9,6.91,6.76,6.82,7.46,6.96,7.14,26.428571428571427,205.42671232876714,30.0,0.9,33.0,0.35,21.0,180.0,28.0,0.75,23.0,470.06499999999994,30.0,210.0,31.0,160.0,26.428571428571427,205.42671232876714,30.0,100.0,30.0,150.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,30.0,0.85,26.428571428571427,205.42671232876714,24.0,260.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,23.0,220.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714
23/24,Round 35,2024-05-04,sams,trab,3,1,6.83,6.47,4-2-3-1,4-2-3-1,Kocuk,Yavru,Öztürk,Drongelen,Bola,Antalyalı,Bennasser,Raman,Holse,Kılınç,Mouandilmadji,Çakır,Meunier,Fernández,Baniya,Elmalı,Mendy,Güneş,Pépé,Bardhi,Trézéguet,Onuachu,6.8,7.02,0.0,6.89,6.75,6.77,6.8,6.67,6.9,7.12,6.88,7.04,7.24,6.64,6.73,6.87,6.85,6.64,6.99,7.06,7.17,7.52,29.0,150.0,33.0,0.35,24.0,0.25,25.0,170.0,27.0,120.0,29.0,160.0,28.0,0.7,26.428571428571427,205.42671232876714,25.0,320.0,30.0,170.0,26.0,200.0,28.0,850.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,24.0,400.0,26.428571428571427,205.42671232876714,24.0,270.0,26.428571428571427,205.42671232876714,29.0,600.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714
23/24,Round 35,2024-05-05,gala,siva,6,1,7.43,6.19,4-2-3-1,5-4-1,Muslera,Ayhan,Nelsson,Bardakcı,Köhn,Torreira,Demirbay,Ziyech,Mertens,Yılmaz,Icardi,Vural,Paluli,Poungouras,Appindangoyé,Camara,Çiftçi,Koita,Charisis,Akdağ,Elmaz,Manaj,7.2,7.07,7.12,7.23,7.09,7.2,7.2,7.26,7.61,6.85,7.51,6.9,6.7,6.66,6.87,6.94,6.8,6.96,6.91,6.69,6.72,7.31,38.0,110.0,30.0,480.0,26.0,1600.0,30.0,750.0,26.428571428571427,205.42671232876714,28.0,1500.0,31.0,440.0,31.0,700.0,37.0,180.0,23.0,470.06499999999994,31.0,1500.0,36.0,0.15,30.0,0.8,29.0,0.65,26.428571428571427,205.42671232876714,32.0,0.3,32.0,120.0,34.0,0.1,29.0,100.0,26.428571428571427,205.42671232876714,21.0,150.0,27.0,500.0
23/24,Round 35,2024-05-05,gazi,hata,1,1,6.85,6.91,4-3-3,4-1-4-1,Niță,Ersoy,Kızıldağ,Djilobodji,M'Bakata,Özçiçek,N'Koulou,Monteiro,Sorescu,Drăguş,Eskihellaç,Kardeşler,Çörekçi,Kilama,Yılmaz,Ghoulam,Massanga,Sinik,Boudjemaa,Dele-Bashiru,Fernandes,Strandberg,7.07,0.0,6.9,6.94,6.71,6.88,6.82,6.88,6.93,7.22,6.93,6.98,6.85,6.9,6.85,6.95,6.92,6.61,6.7,7.01,6.75,6.79,26.428571428571427,205.42671232876714,24.0,0.325,26.0,0.75,26.428571428571427,205.42671232876714,26.0,0.55,25.0,0.5,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,27.0,170.0,26.428571428571427,205.42671232876714,27.0,140.0,30.0,0.4,32.0,0.2,25.0,150.0,23.0,470.06499999999994,26.428571428571427,205.42671232876714,25.0,140.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,23.0,940.0,28.0,200.0
23/24,Round 35,2024-05-05,başa,kası,4,1,7.09,6.46,4-1-4-1,4-1-4-1,Şengezer,Duarte,Ba,Opoku,Dubois,Ergün,Türüç,Şahiner,Pelkas,Davidson,Figueiredo,Gianniotis,Aydın,Porozo,Özcan,Ouanes,Gül,Çağlayan,Hajradinović,Kara,Ngoy,Costa,7.11,7.12,7.16,7.06,6.9,6.75,7.15,6.89,7.04,7.11,6.88,6.95,6.56,7.03,6.78,7.01,6.97,6.75,7.39,6.75,6.66,7.28,27.0,190.0,28.0,330.0,29.0,260.0,26.0,260.0,30.0,300.0,32.0,0.5,31.0,170.0,32.0,0.45,31.0,200.0,33.0,0.85,28.0,270.0,31.0,0.5,22.0,330.0,26.428571428571427,205.42671232876714,22.0,425.0,30.0,160.0,26.0,200.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,28.0,150.0,26.428571428571427,205.42671232876714,33.0,0.75
23/24,Round 35,2024-05-06,anta,pend,1,2,6.76,7.25,4-3-3,4-3-3,Leite,Yeşilyurt,Sarı,Toprak,Vural,Akyol,Kałuziński,Uzun,Streek,Buksa,Larsson,Canpolat,Özgenç,Öztürk,Welinton,Taşdemir,Ndiaye,Kaya,Thiam,Akbunar,Yardımcı,Diaby,7.2,6.89,6.93,6.92,6.9,6.61,6.88,6.58,6.68,7.19,6.97,6.95,6.9,0.0,6.88,6.73,7.05,6.5,7.26,6.98,6.7,6.63,26.428571428571427,205.42671232876714,27.0,80.02499999999999,31.0,225.0875,19.0,0.05,36.0,0.15,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,19.0,0.9,31.0,110.0,26.428571428571427,205.42671232876714,31.0,150.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,24.0,0.25,26.428571428571427,205.42671232876714,29.0,0.15,34.0,0.5,26.428571428571427,205.42671232876714,32.0,270.0,31.0,120.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714
23/24,Round 35,2024-05-06,kony,fene,0,0,6.88,7.09,5-3-2,4-2-3-1,Słowik,Oğuz,Yazğılı,Demirbağ,Hadebe,Sityá,Dikmen,N'Zonzi,Ndao,Ülgün,Cikalleshi,Livaković,Osayi-Samuel,Becão,Djiku,Kadıoğlu,Fred,Szymański,Kahveci,Yandaş,Tadić,Džeko,6.99,6.96,6.95,6.5,6.89,7.35,6.76,7.03,6.88,6.75,6.94,6.89,7.0,6.9,7.01,7.44,7.34,7.55,7.39,7.1,7.42,7.39,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,21.5,90.05,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,31.0,150.0,26.428571428571427,205.42671232876714,27.0,130.0,26.0,0.9,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.0,800.0,28.0,800.0,30.0,900.0,26.428571428571427,205.42671232876714,31.0,1500.0,25.0,1900.0,29.0,1000.0,30.0,110.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714
23/24,Round 36,2024-05-12,adan,gazi,1,6,6.04,7.33,4-2-3-1,4-3-3,Mahammadaliev,Çokçalış,Manev,Gravillon,Mohammadi,Aydoğan,Michut,Mendoza,Maestro,Erdoğan,Balotelli,Niță,M'Bakata,Ersoy,Djilobodji,Eskihellaç,Özçiçek,N'Koulou,Maxim,Marković,Drăguş,Gradel,7.0,6.65,6.4,6.85,6.65,6.74,6.9,6.69,7.03,6.63,7.09,7.07,6.71,0.0,6.94,6.93,6.88,6.82,7.16,6.82,7.22,6.73,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,23.0,0.6,26.0,350.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,21.0,200.0,27.666666666666668,0.35000000000000003,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.0,0.55,24.0,0.325,26.428571428571427,205.42671232876714,27.0,140.0,25.0,0.5,26.428571428571427,205.42671232876714,34.0,0.75,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714
23/24,Round 36,2024-05-12,alan,beşi,1,1,6.97,6.86,3-4-1-2,4-2-3-1,Taşkıran,Aksoy,Aliti,Balkovec,Hadergjonaj,Cândido,Fer,Augusto,Eduardo,Aydın,Hwang,Günok,Svensson,Sanuç,Uysal,Masuaku,Uçan,Fernandes,Bulut,Muçi,Muleka,Tosun,7.01,6.77,6.87,6.94,6.93,7.16,6.77,6.92,6.8,6.56,6.91,6.89,7.1,6.64,6.96,6.82,7.11,6.75,6.76,7.13,6.9,6.86,35.0,0.075,27.0,180.0,31.0,100.0,26.428571428571427,205.42671232876714,30.0,170.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,24.0,140.0,26.428571428571427,205.42671232876714,22.0,330.0,32.0,160.0,26.428571428571427,205.42671232876714,31.0,180.0,25.0,280.0,33.0,0.65,31.0,400.0,30.0,360.0,23.0,940.0,26.0,85.025,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,33.0,170.0
23/24,Round 36,2024-05-12,fati,gala,2,3,6.74,7.18,4-2-3-1,4-2-3-1,Sirigu,Sangaré,Günter,Ceccherini,Mercan,Rohdén,Kourbelis,Keleş,Eysseric,Mendes,Marcão,Muslera,Ayhan,Nelsson,Bardakcı,Köhn,Torreira,Demirbay,Ziyech,Mertens,Yılmaz,Icardi,6.98,6.83,6.81,6.68,6.9,6.91,6.76,6.82,7.46,6.96,7.14,7.2,7.07,7.12,7.23,7.09,7.2,7.2,7.26,7.61,6.85,7.51,26.428571428571427,205.42671232876714,30.0,0.45,30.0,0.85,26.428571428571427,205.42671232876714,24.0,260.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,23.0,220.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,38.0,110.0,30.0,480.0,26.0,1600.0,30.0,750.0,26.428571428571427,205.42671232876714,28.0,1500.0,31.0,440.0,31.0,700.0,37.0,180.0,23.0,470.06499999999994,31.0,1500.0
23/24,Round 36,2024-05-12,hata,anka,2,1,6.95,6.86,4-1-4-1,4-1-4-1,Kardeşler,Çörekçi,Kilama,Demir,Ghoulam,Massanga,Fernandes,Boudjemaa,Dele-Bashiru,Sinik,Strandberg,Özbir,Çankaya,Radaković,Mujakić,Kitsiou,Pedrinho,Bassogog,Flips,Bekiroğlu,Chatzigiovanis,Sowe,6.98,6.85,6.9,6.6,6.95,6.92,6.75,6.7,7.01,6.61,6.79,7.19,6.72,6.89,6.77,6.84,7.01,6.92,7.04,7.04,6.87,6.84,30.0,0.4,32.0,0.2,25.0,150.0,22.0,125.15,26.428571428571427,205.42671232876714,25.0,140.0,23.0,940.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,28.0,200.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,27.0,120.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,27.0,180.0,30.0,170.0
23/24,Round 36,2024-05-12,fene,kays,3,0,7.23,6.66,4-2-3-1,4-2-3-1,Livaković,Kadıoğlu,Becão,Söyüncü,Oosterwolde,Djiku,Fred,Ünder,Szymański,Tadić,Batshuayi,Bayazit,Sazdağı,Kolovetsios,Kocaman,Carole,Yılmaz,Shukurov,Cardoso,Bourabia,Mané,Morte,6.89,7.44,6.9,7.19,6.85,7.01,7.34,7.05,7.55,7.42,6.88,7.22,6.79,6.58,6.7,6.78,6.85,6.67,7.08,6.94,6.8,6.8,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,28.0,800.0,28.0,900.0,23.0,1500.0,30.0,900.0,31.0,1500.0,27.0,1000.0,25.0,1900.0,26.428571428571427,205.42671232876714,31.0,800.0,26.428571428571427,205.42671232876714,30.0,0.9,33.0,0.35,21.0,180.0,33.0,0.55,23.0,470.06499999999994,26.428571428571427,205.42671232876714,30.0,210.0,33.0,0.85,30.0,100.0,31.0,160.0
23/24,Round 36,2024-05-12,kony,sams,3,0,7.09,6.51,4-2-3-1,4-2-3-1,Słowik,Yazğılı,Demirbağ,Hadebe,Sityá,N'Zonzi,Dikmen,Ndao,Ülgün,Ethemi,Cikalleshi,Kocuk,Schindler,Çift,Drongelen,Bola,Tait,Antalyalı,Raman,Holse,Kılınç,Mouandilmadji,6.99,6.95,6.5,6.89,7.35,7.03,6.76,6.88,6.75,6.75,6.94,6.8,6.74,6.47,6.89,6.75,6.86,6.77,6.67,6.9,7.12,6.88,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,21.5,90.05,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,31.0,150.0,27.0,130.0,26.0,0.9,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,29.0,150.0,31.0,0.75,21.0,0.4,25.0,170.0,27.0,120.0,31.0,100.0,29.0,160.0,26.428571428571427,205.42671232876714,25.0,320.0,30.0,170.0,26.0,200.0
23/24,Round 36,2024-05-12,pend,rize,2,1,6.92,6.77,4-2-3-1,4-2-3-1,Canpolat,Özgenç,Öztürk,Welinton,Taşdemir,Lusamba,Ndiaye,Akbunar,Kaya,Thiam,Yardımcı,Çetin,Şahin,Mocsi,Alikulov,Pehlivan,Shelvey,Sarıkaya,Babajide,Olawoyin,Zeqiri,Minchev,6.95,6.9,0.0,6.88,6.73,6.93,7.05,6.98,6.5,7.26,6.7,6.7,6.87,6.88,6.75,6.65,7.15,6.81,,7.12,6.88,6.72,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,24.0,0.25,26.428571428571427,205.42671232876714,29.0,0.15,26.428571428571427,205.42671232876714,34.0,0.5,31.0,120.0,26.428571428571427,205.42671232876714,32.0,270.0,26.428571428571427,205.42671232876714,19.5,0.3,24.0,120.0,24.0,180.0,25.0,150.0,26.428571428571427,205.42671232876714,32.0,200.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,27.0,170.0,24.0,160.0,23.0,180.0
23/24,Round 36,2024-05-12,siva,başa,0,1,6.78,7.06,5-4-1,4-1-4-1,Nikolić,Paluli,Appindangoyé,Poungouras,Camara,Çiftçi,Koita,Charisis,Akdağ,Turgunboev,Manaj,Şengezer,Duarte,Ba,Opoku,Dubois,Ergün,Türüç,Şahiner,Kemen,Davidson,Piątek,7.5,6.7,6.87,6.66,6.94,6.8,6.96,6.91,6.69,6.75,7.31,7.11,7.12,7.16,7.06,6.9,6.75,7.15,6.89,6.94,7.11,7.2,26.428571428571427,205.42671232876714,30.0,0.8,26.428571428571427,205.42671232876714,29.0,0.65,32.0,0.3,32.0,120.0,34.0,0.1,29.0,100.0,26.428571428571427,205.42671232876714,30.0,100.0,27.0,500.0,27.0,190.0,28.0,330.0,29.0,260.0,26.0,260.0,30.0,300.0,32.0,0.5,31.0,170.0,32.0,0.45,28.0,250.0,33.0,0.85,26.428571428571427,205.42671232876714
23/24,Round 36,2024-05-12,trab,i̇st,3,0,7.25,6.61,4-3-3,5-4-1,Çakır,Meunier,Mendy,Denswil,Elmalı,Bardhi,Güneş,Pépé,Višća,Onuachu,Fountas,Serbest,Duhaney,Erdoğan,Yeşil,Coly,Yaşar,Sambissa,Vorobjovas,Loshaj,Jackson,Mamadou,7.04,7.24,6.85,7.02,6.87,7.06,6.64,6.99,7.28,7.52,6.8,6.96,6.54,6.63,6.8,6.59,6.68,6.72,6.68,6.98,6.77,6.69,28.0,850.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,31.0,260.0,24.0,400.0,29.0,600.0,24.0,270.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,27.666666666666668,0.35000000000000003,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,20.666666666666668,0.27499999999999997,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714
